受注伝票番号,売上日,会員ID,会員登録日,商品コード,商品名称,注文数量,商品売価計,受注ステータス
703089,20240404,M101433,20161103,CT106,耳そうじシート 40枚,1,9800,11
703090,20260109,M101434,20260101,CT104,もこもこ泡シャンプー 300ml,2,19600,11
703090,20260109,M101434,20260101,CS101,かつおチップス 200g,1,12000,11
703091,20260327,M101434,20260101,CT106,耳そうじシート 40枚,1,9800,11
703091,20260327,M101434,20260101,CT108,毛玉ケアジェル 60g,1,980,11
703092,20240112,M101435,20160529,CS102,ささみチップス 200g,3,14940,11
703093,20231230,M101436,20210422,CT106,耳そうじシート 40枚,1,9800,11
703093,20231230,M101436,20210422,CE105,年間メンバーパス,1,4980,11
703094,20240223,M101436,20210422,CT104,もこもこ泡シャンプー 300ml,3,29400,11
703094,20240223,M101436,20210422,CT102,肉球バーム 10g,1,6800,11
703095,20250104,M101437,20241211,CH102,毛玉ケアパウダー 180回分,1,1650,11
703096,20231231,M101438,20230520,CS101,かつおチップス 200g,1,12000,11
703096,20231231,M101438,20230520,CT108,毛玉ケアジェル 60g,1,980,11
703097,20231229,M101439,20210426,CS104,減塩にぼし 500g,1,1280,11
703098,20231230,M101440,20220425,CH102,毛玉ケアパウダー 180回分,1,1650,11
703098,20231230,M101440,20220425,CF102,総合栄養食 まぐろ 100g,1,980,11
703099,20240101,M101441,20201119,CS104,減塩にぼし 500g,1,1280,11
703100,20240109,M101442,20170519,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703100,20240109,M101442,20170519,CF102,総合栄養食 まぐろ 100g,1,980,11
703101,20240209,M101442,20170519,CH104,オメガ3ソフトカプセル 120粒,1,980,11
703102,20240805,M101442,20170519,CH102,毛玉ケアパウダー 180回分,1,1650,09
703102,20240805,M101442,20170519,CT102,肉球バーム 10g,1,6800,09
703103,20240924,M101443,20240905,CS101,かつおチップス 200g,1,12000,11
703104,20241122,M101443,20240905,CS101,かつおチップス 200g,1,12000,11
703105,20240109,M101444,20231224,CT108,毛玉ケアジェル 60g,2,1960,11
703106,20240315,M101444,20231224,CH104,オメガ3ソフトカプセル 120粒,1,980,11
703106,20240315,M101444,20231224,CS104,減塩にぼし 500g,1,1280,11
703106,20240315,M101444,20231224,CT102,肉球バーム 10g,1,6800,11
703107,20250910,M101445,20250909,CT108,毛玉ケアジェル 60g,1,980,11
703107,20250910,M101445,20250909,CT102,肉球バーム 10g,1,6800,11
703108,20251030,M101445,20250909,CE105,年間メンバーパス,2,9960,11
703109,20251021,M101446,20251014,CT106,耳そうじシート 40枚,1,9800,11
703109,20251021,M101446,20251014,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703109,20251021,M101446,20251014,CS104,減塩にぼし 500g,1,1280,11
703110,20260225,M101446,20251014,CF102,総合栄養食 まぐろ 100g,1,980,11
703110,20260225,M101446,20251014,CT104,もこもこ泡シャンプー 300ml,2,19600,11
703111,20250421,M101447,20250401,CE103,グルーミング講座,2,7600,11
703111,20250421,M101447,20250401,CE105,年間メンバーパス,2,9960,11
703112,20231231,M101448,20220529,CS101,かつおチップス 200g,1,12000,11
703112,20231231,M101448,20220529,CH106,腸内フローラ乳酸菌 60粒,2,24000,11
703112,20231231,M101448,20220529,CT101,肉球バーム 100g,1,1650,11
703112,20231231,M101448,20220529,CS104,減塩にぼし 500g,1,1280,11
703113,20231226,M101449,20200713,CT102,肉球バーム 10g,1,6800,11
703114,20240108,M101449,20200713,CE105,年間メンバーパス,1,4980,11
703114,20240108,M101449,20200713,CS104,減塩にぼし 500g,1,1280,11
703115,20240318,M101449,20200713,CE105,年間メンバーパス,2,9960,11
703116,20240325,M101449,20200713,CT102,肉球バーム 10g,1,6800,11
703117,20251016,M101450,20251008,CT101,肉球バーム 100g,3,4950,11
703118,20251206,M101450,20251008,CT102,肉球バーム 10g,3,20400,14
703119,20250727,M101451,20250724,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703120,20250816,M101451,20250724,CE104,オンライン相談パス,1,2200,11
703121,20260102,M101451,20250724,CT106,耳そうじシート 40枚,1,9800,11
703121,20260102,M101451,20250724,CF101,総合栄養食 まぐろ 500g,1,12000,11
703121,20260102,M101451,20250724,CS101,かつおチップス 200g,1,12000,11
703121,20260102,M101451,20250724,CT108,毛玉ケアジェル 60g,1,980,11
703122,20260218,M101451,20250724,CS104,減塩にぼし 500g,1,1280,11
703122,20260218,M101451,20250724,CH106,腸内フローラ乳酸菌 60粒,2,24000,11
703123,20260301,M101451,20250724,CS101,かつおチップス 200g,1,12000,09
703124,20241218,M101452,20241125,CF102,総合栄養食 まぐろ 100g,1,980,11
703124,20241218,M101452,20241125,CT102,肉球バーム 10g,1,6800,11
703125,20251013,M101453,20250930,CT106,耳そうじシート 40枚,1,9800,11
703126,20251020,M101453,20250930,CS104,減塩にぼし 500g,1,1280,11
703127,20260219,M101453,20250930,CF106,フードストッカー 1L,2,7600,11
703127,20260219,M101453,20250930,CT108,毛玉ケアジェル 60g,1,980,11
703127,20260219,M101453,20250930,CT102,肉球バーム 10g,1,6800,11
703128,20240808,M101454,20240718,CH103,関節ケアコラーゲン 250g,1,980,11
703128,20240808,M101454,20240718,CS104,減塩にぼし 500g,2,2560,11
703128,20240808,M101454,20240718,CT102,肉球バーム 10g,1,6800,11
703128,20240808,M101454,20240718,CT106,耳そうじシート 40枚,2,19600,11
703129,20241104,M101454,20240718,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703129,20241104,M101454,20240718,CE105,年間メンバーパス,1,4980,11
703130,20241113,M101454,20240718,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703131,20250127,M101455,20250103,CS105,ミルク仕立ておやつ 300g,1,980,14
703132,20260125,M101456,20260108,CF106,フードストッカー 1L,1,3800,11
703133,20240601,M101457,20240508,CT106,耳そうじシート 40枚,1,9800,11
703134,20241101,M101457,20240508,CT106,耳そうじシート 40枚,1,9800,11
703134,20241101,M101457,20240508,CH102,毛玉ケアパウダー 180回分,1,1650,11
703134,20241101,M101457,20240508,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703135,20250305,M101458,20250221,CH104,オメガ3ソフトカプセル 120粒,2,1960,11
703136,20231226,M101459,20210424,CT102,肉球バーム 10g,3,20400,11
703136,20231226,M101459,20210424,CS104,減塩にぼし 500g,2,2560,11
703137,20240326,M101459,20210424,CH102,毛玉ケアパウダー 180回分,2,3300,11
703137,20240326,M101459,20210424,CH105,鉄分＋葉酸タブレット 90粒,1,1280,11
703137,20240326,M101459,20210424,CS104,減塩にぼし 500g,1,1280,11
703138,20240413,M101460,20240325,CT108,毛玉ケアジェル 60g,1,980,11
703138,20240413,M101460,20240325,CS101,かつおチップス 200g,1,12000,11
703138,20240413,M101460,20240325,CT104,もこもこ泡シャンプー 300ml,2,19600,11
703139,20240711,M101460,20240325,CH106,腸内フローラ乳酸菌 60粒,1,12000,11
703140,20240922,M101460,20240325,CT106,耳そうじシート 40枚,1,9800,11
703141,20250616,M101460,20240325,CT108,毛玉ケアジェル 60g,2,1960,11
703141,20250616,M101460,20240325,CT106,耳そうじシート 40枚,1,9800,11
703141,20250616,M101460,20240325,CE103,グルーミング講座,1,3800,11
703142,20260314,M101461,20260226,CT108,毛玉ケアジェル 60g,3,2940,11
703143,20260326,M101461,20260226,CT108,毛玉ケアジェル 60g,3,2940,11
703143,20260326,M101461,20260226,CS104,減塩にぼし 500g,1,1280,11
703143,20260326,M101461,20260226,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703144,20250430,M101462,20250409,CH102,毛玉ケアパウダー 180回分,1,1650,11
703144,20250430,M101462,20250409,CT102,肉球バーム 10g,1,6800,11
703145,20250525,M101462,20250409,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703146,20250628,M101463,20250615,CT106,耳そうじシート 40枚,2,19600,14
703146,20250628,M101463,20250615,CS101,かつおチップス 200g,1,12000,14
703147,20250818,M101463,20250615,CS103,またたびスティック 30本,1,3800,11
703148,20250825,M101463,20250615,CT102,肉球バーム 10g,1,6800,14
703149,20241227,M101464,20241224,CE105,年間メンバーパス,1,4980,11
703150,20250302,M101464,20241224,CS104,減塩にぼし 500g,1,1280,11
703151,20250430,M101464,20241224,CH103,関節ケアコラーゲン 250g,1,980,11
703151,20250430,M101464,20241224,CT106,耳そうじシート 40枚,1,9800,11
703151,20250430,M101464,20241224,CT104,もこもこ泡シャンプー 300ml,2,19600,11
703152,20250826,M101464,20241224,CS104,減塩にぼし 500g,3,3840,11
703152,20250826,M101464,20241224,CE103,グルーミング講座,2,7600,11
703153,20251018,M101464,20241224,CE105,年間メンバーパス,1,4980,11
703154,20260102,M101464,20241224,CE102,しつけ教室チケット S,1,6800,11
703155,20240210,M101465,20240127,CF102,総合栄養食 まぐろ 100g,1,980,11
703156,20250509,M101466,20250504,CS101,かつおチップス 200g,3,36000,11
703157,20240505,M101467,20240425,CS104,減塩にぼし 500g,1,1280,11
703158,20240704,M101467,20240425,CT103,被毛ケアローション 190ml,1,1650,11
703159,20251127,M101468,20251105,CS101,かつおチップス 200g,1,12000,11
703159,20251127,M101468,20251105,CT108,毛玉ケアジェル 60g,2,1960,11
703160,20251204,M101468,20251105,CT102,肉球バーム 10g,1,6800,11
703160,20251204,M101468,20251105,CT108,毛玉ケアジェル 60g,1,980,11
703161,20251218,M101468,20251105,CS104,減塩にぼし 500g,1,1280,11
703161,20251218,M101468,20251105,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703162,20260319,M101468,20251105,CH103,関節ケアコラーゲン 250g,2,1960,11
703163,20250622,M101469,20250615,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703164,20231223,M101470,20190608,CH102,毛玉ケアパウダー 180回分,2,3300,11
703165,20241128,M101471,20241110,CT106,耳そうじシート 40枚,1,9800,11
703165,20241128,M101471,20241110,CS101,かつおチップス 200g,1,12000,11
703166,20241112,M101472,20241105,CT108,毛玉ケアジェル 60g,1,980,11
703167,20241124,M101472,20241105,CS101,かつおチップス 200g,1,12000,11
703167,20241124,M101472,20241105,CT104,もこもこ泡シャンプー 300ml,2,19600,11
703167,20241124,M101472,20241105,CT102,肉球バーム 10g,1,6800,11
703167,20241124,M101472,20241105,CE102,しつけ教室チケット S,1,6800,11
703168,20250912,M101472,20241105,CS104,減塩にぼし 500g,1,1280,11
703169,20250814,M101473,20250721,CT102,肉球バーム 10g,1,6800,11
703170,20260118,M101473,20250721,CS101,かつおチップス 200g,2,24000,11
703170,20260118,M101473,20250721,CT106,耳そうじシート 40枚,1,9800,11
703171,20260408,M101473,20250721,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703172,20241104,M101474,20241031,CS104,減塩にぼし 500g,2,2560,11
703173,20241114,M101474,20241031,CE104,オンライン相談パス,1,2200,11
703174,20250301,M101474,20241031,CH103,関節ケアコラーゲン 250g,1,980,11
703174,20250301,M101474,20241031,CT106,耳そうじシート 40枚,1,9800,11
703174,20250301,M101474,20241031,CE105,年間メンバーパス,1,4980,11
703175,20250512,M101474,20241031,CT106,耳そうじシート 40枚,1,9800,11
703176,20250405,M101475,20250328,CH102,毛玉ケアパウダー 180回分,3,4950,14
703177,20240909,M101476,20240818,CT106,耳そうじシート 40枚,1,9800,11
703178,20250131,M101476,20240818,CT103,被毛ケアローション 190ml,1,1650,11
703178,20250131,M101476,20240818,CH103,関節ケアコラーゲン 250g,1,980,11
703178,20250131,M101476,20240818,CE103,グルーミング講座,1,3800,11
703178,20250131,M101476,20240818,CS101,かつおチップス 200g,1,12000,11
703179,20231224,M101477,20200903,CT106,耳そうじシート 40枚,1,9800,11
703180,20240108,M101478,20170413,CT106,耳そうじシート 40枚,2,19600,11
703181,20240729,M101478,20170413,CS103,またたびスティック 30本,1,3800,11
703181,20240729,M101478,20170413,CT106,耳そうじシート 40枚,1,9800,11
703182,20241031,M101478,20170413,CT106,耳そうじシート 40枚,1,9800,11
703183,20241107,M101478,20170413,CT106,耳そうじシート 40枚,1,9800,11
703184,20241205,M101478,20170413,CT104,もこもこ泡シャンプー 300ml,1,9800,14
703184,20241205,M101478,20170413,CT108,毛玉ケアジェル 60g,1,980,14
703185,20240202,M101479,20240115,CT102,肉球バーム 10g,1,6800,11
703186,20251106,M101480,20251019,CS102,ささみチップス 200g,2,9960,11
703187,20260123,M101480,20251019,CS103,またたびスティック 30本,1,3800,11
703187,20260123,M101480,20251019,CE104,オンライン相談パス,1,2200,11
703188,20260603,M101481,20260517,CS101,かつおチップス 200g,3,36000,11
703189,20240112,M101482,20230803,CS104,減塩にぼし 500g,1,1280,11
703189,20240112,M101482,20230803,CT102,肉球バーム 10g,1,6800,11
703190,20240506,M101483,20240505,CS101,かつおチップス 200g,1,12000,14
703190,20240506,M101483,20240505,CT104,もこもこ泡シャンプー 300ml,1,9800,14
703191,20260406,M101484,20260330,CT106,耳そうじシート 40枚,1,9800,11
703192,20260506,M101484,20260330,CT108,毛玉ケアジェル 60g,1,980,11
703193,20250507,M101485,20250507,CT106,耳そうじシート 40枚,1,9800,09
703194,20250814,M101485,20250507,CS104,減塩にぼし 500g,1,1280,11
703195,20251001,M101485,20250507,CS104,減塩にぼし 500g,1,1280,11
703196,20251124,M101485,20250507,CT106,耳そうじシート 40枚,1,9800,11
703197,20251227,M101485,20250507,CT106,耳そうじシート 40枚,1,9800,11
703197,20251227,M101485,20250507,CT102,肉球バーム 10g,1,6800,11
703198,20260106,M101485,20250507,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703199,20241221,M101486,20241206,CH102,毛玉ケアパウダー 180回分,1,1650,11
703199,20241221,M101486,20241206,CT103,被毛ケアローション 190ml,1,1650,11
703199,20241221,M101486,20241206,CT102,肉球バーム 10g,1,6800,11
703199,20241221,M101486,20241206,CS101,かつおチップス 200g,1,12000,11
703200,20250115,M101486,20241206,CS101,かつおチップス 200g,2,24000,11
703201,20251029,M101487,20251015,CT106,耳そうじシート 40枚,2,19600,11
703201,20251029,M101487,20251015,CS101,かつおチップス 200g,1,12000,11
703201,20251029,M101487,20251015,CH102,毛玉ケアパウダー 180回分,1,1650,11
703202,20250228,M101488,20250206,CF102,総合栄養食 まぐろ 100g,1,980,11
703202,20250228,M101488,20250206,CT106,耳そうじシート 40枚,3,29400,11
703202,20250228,M101488,20250206,CS101,かつおチップス 200g,1,12000,11
703203,20250227,M101489,20250225,CT106,耳そうじシート 40枚,3,29400,11
703203,20250227,M101489,20250225,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703204,20250514,M101489,20250225,CT103,被毛ケアローション 190ml,1,1650,11
703204,20250514,M101489,20250225,CH103,関節ケアコラーゲン 250g,1,980,11
703205,20240110,M101490,20171124,CS101,かつおチップス 200g,1,12000,11
703205,20240110,M101490,20171124,CF103,陶器のごはん皿 S,1,1650,11
703206,20240402,M101490,20171124,CS102,ささみチップス 200g,1,4980,11
703207,20241222,M101490,20171124,CT106,耳そうじシート 40枚,1,9800,11
703208,20250509,M101491,20250427,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703209,20250614,M101491,20250427,CS104,減塩にぼし 500g,1,1280,11
703210,20250923,M101491,20250427,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703211,20260114,M101492,20251223,CH106,腸内フローラ乳酸菌 60粒,2,24000,11
703211,20260114,M101492,20251223,CT108,毛玉ケアジェル 60g,1,980,11
703211,20260114,M101492,20251223,CS101,かつおチップス 200g,1,12000,11
703212,20260421,M101492,20251223,CE103,グルーミング講座,1,3800,11
703213,20240712,M101493,20240707,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703214,20241018,M101493,20240707,CS104,減塩にぼし 500g,1,1280,11
703214,20241018,M101493,20240707,CE102,しつけ教室チケット S,3,20400,11
703215,20260510,M101494,20260422,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703215,20260510,M101494,20260422,CT103,被毛ケアローション 190ml,1,1650,11
703215,20260510,M101494,20260422,CS101,かつおチップス 200g,1,12000,11
703216,20260527,M101494,20260422,CT106,耳そうじシート 40枚,1,9800,11
703217,20240308,M101495,20240217,CT106,耳そうじシート 40枚,1,9800,11
703218,20240524,M101495,20240217,CT101,肉球バーム 100g,1,1650,11
703218,20240524,M101495,20240217,CF101,総合栄養食 まぐろ 500g,1,12000,11
703218,20240524,M101495,20240217,CS104,減塩にぼし 500g,1,1280,11
703219,20250628,M101496,20250607,CT104,もこもこ泡シャンプー 300ml,1,9800,11
703219,20250628,M101496,20250607,CE103,グルーミング講座,1,3800,11
703220,20260302,M101497,20260206,CE105,年間メンバーパス,1,4980,11
703220,20260302,M101497,20260206,CT102,肉球バーム 10g,1,6800,11
703221,20260329,M101497,20260206,CT106,耳そうじシート 40枚,1,9800,11
703221,20260329,M101497,20260206,CT103,被毛ケアローション 190ml,2,3300,11
703222,20250207,M101498,20250124,CT102,肉球バーム 10g,1,6800,11
